Unique ID,Email,Date Taken (America/New_York),Time Taken (America/New_York),Time Spent,Q1 - Which Title Best Fits your Current Role?.1,Q2 - Did you switch careers into Data?,Q3 - Current Yearly Salary (in USD),Average Salary,Q4 - What Industry do you work in?.1,Q4 - What Industry do you work in?.2,Q5 - Favorite Programming Language.1,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important t","Q8 - If you were to look for a new job today, what would be the most important.1",Q9 - Male/Female?,Q10 - Current Age,Q11 - Which Country do you live in?.1,Q11 - Which Country do you live in?.2,Q12 - Highest Level of Education,Q13 - Ethnicity
62a49012f408bae018eef16d,anonymous,11-Jun-22,8:52:00 AM,12:01:43 AM,Data Analyst,Yes,106k-125k,115.5,Other ,Please Specify):Retail,R,8,9,9,7,8,8,Neither easy nor difficult,Remote Work,null,Male,30,Other ,Please Specify):Denmark,Masters,White or Caucasian
62a491b3b4da29969c64a89e,anonymous,11-Jun-22,8:59:00 AM,12:01:38 AM,Data Analyst,Yes,86k-105k,95.5,Tech,null,R,3,null,null,null,null,null,Neither easy nor difficult,Better Salary,null,Male,35,United Kingdom,null,Bachelors,White or Caucasian
62a4926ef408bae018eef4ee,anonymous,11-Jun-22,9:02:00 AM,12:02:06 AM,Data Analyst,Yes,0-40k,20,Telecommunication,null,Python,0,8,5,5,2,2,Easy,Better Salary,null,Male,28,Other ,Please Specify):Panama,Bachelors,Hispanic or Latino
62a495d724a262602739ee07,anonymous,11-Jun-22,9:17:00 AM,12:02:01 AM,Student/Looking/None,No,0-40k,20,Tech,null,Python,0,2,3,3,2,3,Easy,Good Work/Life Balance,null,Female,24,Other ,Please Specify):Nigeria,Bachelors,Black or African American
62a49b3cb4da29969c64b5dc,anonymous,11-Jun-22,9:40:00 AM,12:04:32 AM,Data Analyst,Yes,41k-65k,53,Tech,null,Python,8,10,7,5,6,5,Neither easy nor difficult,Good Culture,null,Female,34,United States,null,Bachelors,White or Caucasian
62a49e087dc029e2d66dc57e,anonymous,11-Jun-22,9:52:00 AM,12:01:52 AM,Data Analyst,Yes,41k-65k,53,Tech,null,Python,3,5,4,5,3,6,Neither easy nor difficult,Good Work/Life Balance,null,Female,31,Other ,Please Specify):Germany,Masters,White or Caucasian
62a49e47b4da29969c64b9f9,anonymous,11-Jun-22,9:53:00 AM,12:01:06 AM,Data Analyst,Yes,0-40k,20,Tech,null,Python,0,0,0,0,0,0,Difficult,Good Work/Life Balance,null,Male,30,United Kingdom,null,Masters,Asian or Asian American
62a49e5f24a262602739f9af,anonymous,11-Jun-22,9:53:00 AM,12:01:28 AM,Data Engineer,Yes,86k-105k,95.5,Other ,Please Specify):Logistics,JavaScript,4,4,1,6,1,5,Difficult,Better Salary,null,Male,40,United Kingdom,null,Bachelors,White or Caucasian
62a49fe7b4da29969c64bbe1,anonymous,11-Jun-22,10:00:00 AM,12:02:02 AM,Data Analyst,No,41k-65k,53,Other ,Please Specify):Consulting,R,4,10,10,10,8,6,Very Difficult,Better Salary,null,Male,26,United States,null,Bachelors,Hispanic or Latino
62a4a3d4f8d5efcc22f9a051,anonymous,11-Jun-22,10:16:00 AM,12:01:00 AM,Data Analyst,No,125k-150k,137.5,Healthcare,null,R,9,9,6,6,6,7,Neither easy nor difficult,Good Culture,null,Male,25,United States,null,Bachelors,White or Caucasian
62a4a8cb0a77c1a77f67a405,anonymous,11-Jun-22,10:38:00 AM,12:02:27 AM,Data Analyst,Yes,0-40k,20,Other ,Please Specify):Maritime,Other,null,5,8,4,8,4,Easy,Good Culture,null,Male,45,Other ,Please Specify):Greece,Associates,White or Caucasian
62a4abb30f8c8599d5b0fc24,anonymous,11-Jun-22,10:50:00 AM,12:03:12 AM,Data Analyst,No,41k-65k,53,Finance,null,R,7,9,8,6,6,9,Neither easy nor difficult,Good Culture,null,Male,26,United States,null,Masters,Black or African American
62a4afd87dc029e2d66ddb24,anonymous,11-Jun-22,11:08:00 AM,12:01:43 AM,Data Scientist,No,0-40k,20,Finance,null,Python,7,7,8,6,6,4,Neither easy nor difficult,Good Work/Life Balance,null,Male,26,India,null,Masters,Other (Please Specify):Indian
62a4b085cec54911e9cc3afe,anonymous,11-Jun-22,11:11:00 AM,12:02:44 AM,Other ,Yes,0-40k,20,Finance,null,Python,3,2,4,2,2,3,Difficult,Better Salary,null,Male,23,India,null,Masters,Asian or Asian American
62a4b23f5d257a28a30f6b8c,anonymous,11-Jun-22,11:18:00 AM,12:00:56 AM,Data Engineer,Yes,106k-125k,115.5,Tech,null,Python,4,4,4,4,5,6,Neither easy nor difficult,Good Work/Life Balance,null,Male,25,India,null,Masters,Asian or Asian American
62a4b29a5d257a28a30f6c63,anonymous,11-Jun-22,11:19:00 AM,12:01:11 AM,Data Analyst,Yes,41k-65k,53,Healthcare,null,R,4,5,6,6,5,6,Neither easy nor difficult,Better Salary,null,Female,33,United States,null,High School,White or Caucasian
62a4b2e5f8f75616458712af,anonymous,11-Jun-22,11:21:00 AM,12:02:02 AM,Other ,No,0-40k,20,Other ,Please Specify):Ecommerce,Other,6,3,3,6,6,4,Very Easy,Other ,Please Specify):Learning new skills,Male,33,India,null,Bachelors,Asian or Asian American
62a4b6c30a77c1a77f67b54c,anonymous,11-Jun-22,11:37:00 AM,12:01:13 AM,Data Analyst,Yes,86k-105k,95.5,Healthcare,null,R,7,8,7,8,3,4,Easy,Good Culture,null,Male,27,United States,null,Bachelors,White or Caucasian
62a4bf07b4da29969c64e4f8,anonymous,11-Jun-22,12:12:00 PM,12:01:59 AM,Data Analyst,Yes,106k-125k,115.5,Tech,null,Python,9,9,9,8,8,9,Difficult,Remote Work,null,Female,28,United States,null,Masters,Hispanic or Latino
62a4bf3a0a77c1a77f67bef2,anonymous,11-Jun-22,12:13:00 PM,12:03:18 AM,Data Analyst,Yes,66k-85k,75.5,Tech,null,Python,5,6,7,6,6,7,Very Easy,Better Salary,null,Male,32,United States,null,Bachelors,Hispanic or Latino
62a4c49a575fa3a5ae8aadf4,anonymous,11-Jun-22,12:36:00 PM,12:01:24 AM,Data Analyst,Yes,0-40k,20,Tech,null,Python,2,6,3,6,6,7,Neither easy nor difficult,Better Salary,null,Male,35,India,null,Masters,Asian or Asian American
62a4c57af3072dd8926421ac,anonymous,11-Jun-22,12:40:00 PM,12:01:49 AM,Data Analyst,Yes,86k-105k,95.5,Real Estate,null,Python,8,9,10,10,9,10,Neither easy nor difficult,Good Culture,null,Male,34,United States,null,Masters,Hispanic or Latino
62a4c6060a77c1a77f67c772,anonymous,11-Jun-22,12:42:00 PM,12:01:39 AM,Data Analyst,No,41k-65k,53,Other ,Please Specify):Electronics,Python,9,8,3,5,2,4,Easy,Better Salary,null,Male,27,Other ,Please Specify):Germany,Masters,White or Caucasian
62a4c7d0f8f7561645872912,anonymous,11-Jun-22,12:50:00 PM,12:02:30 AM,Other ,Yes,66k-85k,75.5,Education,null,R,4,5,5,3,3,4,Easy,Good Culture,null,Female,30,United States,null,Masters,White or Caucasian
62a4cdfad8c00e9f541bdc6b,anonymous,11-Jun-22,1:16:00 PM,12:02:06 AM,Data Analyst,No,66k-85k,75.5,Other ,Please Specify):Logistics and warehousing,Python,8,9,9,9,9,10,Neither easy nor difficult,Better Salary,null,Male,34,United States,null,Masters,White or Caucasian
62a4ce2bbae91e4b8b84f3db,anonymous,11-Jun-22,1:17:00 PM,12:02:20 AM,Other ,No,41k-65k,53,Other ,Please Specify):Utilities,Python,3,10,6,5,7,8,Neither easy nor difficult,Remote Work,null,Female,22,United States,null,Bachelors,White or Caucasian
62a4cffeb4da29969c64f6a1,anonymous,11-Jun-22,1:25:00 PM,12:01:02 AM,Data Analyst,Yes,0-40k,20,Finance,null,Python,2,2,5,5,2,3,Very Difficult,Good Work/Life Balance,null,Female,33,India,null,Masters,Asian or Asian American
62a4d08bf3072dd892642d2c,anonymous,11-Jun-22,1:27:00 PM,12:01:53 AM,Data Analyst,No,0-40k,20,Finance,null,Python,8,9,9,9,9,9,Neither easy nor difficult,Better Salary,null,Female,26,India,null,Masters,Asian or Asian American
62a4d13bbae91e4b8b84f89b,anonymous,11-Jun-22,1:30:00 PM,12:01:36 AM,Data Engineer,Yes,0-40k,20,Tech,null,Python,0,5,8,6,5,7,Neither easy nor difficult,Better Salary,null,Male,28,Other ,Please Specify):Argentina,Bachelors,Hispanic or Latino
62a4d74c5d257a28a30f97fc,anonymous,11-Jun-22,1:56:00 PM,12:05:32 AM,Other ,No,0-40k,20,Other ,Please Specify):Public transport,Python,2,2,7,4,8,1,Difficult,Remote Work,null,Male,42,United Kingdom,null,Bachelors,Other (Please Specify):Bla
62a4d7f6bae91e4b8b84ffed,anonymous,11-Jun-22,1:59:00 PM,12:02:06 AM,Data Analyst,No,0-40k,20,Other ,Please Specify):Urbanism,R,4,10,2,3,2,3,Neither easy nor difficult,Better Salary,null,Male,30,Other ,Please Specify):Morocco,Masters,Other (Please Specify):Moroccan
62a4d9d4bae91e4b8b8501f1,anonymous,11-Jun-22,2:07:00 PM,12:01:22 AM,Data Scientist,Yes,106k-125k,115.5,Tech,null,Other,10,9,8,8,9,10,Difficult,Better Salary,null,Male,25,United States,null,Associates,White or Caucasian
62a4dd63f408bae018ef4e51,anonymous,11-Jun-22,2:22:00 PM,12:01:00 AM,Data Analyst,Yes,41k-65k,53,Construction,null,Python,4,6,6,6,5,7,Easy,Better Salary,null,Male,32,United States,null,Bachelors,Black or African American
62a4e34d7dc029e2d66e10b9,anonymous,11-Jun-22,2:47:00 PM,12:01:56 AM,Data Analyst,No,0-40k,20,Tech,null,Python,3,4,5,5,6,6,Neither easy nor difficult,Better Salary,null,Male,31,Other ,Please Specify):Germany,Masters,Asian or Asian American
62a4e4c90f8c8599d5b13d8f,anonymous,11-Jun-22,2:54:00 PM,10:34:43 AM,Data Analyst,Yes,150k-225k,187.5,Education,null,Python,8,7,5,4,7,7,Easy,Remote Work,null,Male,30,Other ,Please Specify):UAE,High School,White or Caucasian
62a4e5aed8c00e9f541bf48c,anonymous,11-Jun-22,2:57:00 PM,12:02:26 AM,Student/Looking/None,Yes,0-40k,20,Other ,Please Specify):Reta,Python,0,6,6,2,0,3,Neither easy nor difficult,Better Salary,null,Male,23,Canada,null,Bachelors,Asian or Asian American
62a4f6eef3072dd892645775,anonymous,11-Jun-22,4:11:00 PM,12:02:17 AM,Other ,No,66k-85k,75.5,Education,null,R,7,7,6,7,6,6,Easy,Remote Work,null,Female,31,United Kingdom,null,Bachelors,White or Caucasian
62a4fe370f8c8599d5b158c4,anonymous,11-Jun-22,4:42:00 PM,12:02:40 AM,Data Analyst,No,41k-65k,53,Other ,Please Specify):Avia,Python,7,5,9,9,4,9,Neither easy nor difficult,Good Work/Life Balance,null,Female,29,Other ,Please Specify):Fin,Masters,Black or African American
62a5008c5d257a28a30fbde5,anonymous,11-Jun-22,4:52:00 PM,12:02:38 AM,Data Analyst,Yes,0-40k,20,Tech,null,Python,5,4,4,5,7,10,Neither easy nor difficult,Remote Work,null,Male,24,Other ,Please Specify):Nigeria,Bachelors,Other (Please Specify):African
62a5038acec54911e9cc9526,anonymous,11-Jun-22,5:05:00 PM,12:02:38 AM,Other ,No,41k-65k,53,Other ,Please Specify):State,Python,2,7,6,5,6,4,Neither easy nor difficult,Better Salary,null,Male,36,United States,null,Masters,Asian or Asian American
62a50775f8f756164587677b,anonymous,11-Jun-22,5:21:00 PM,12:02:29 AM,Data Analyst,Yes,41k-65k,53,Real Estate,null,R,4,6,6,6,6,6,Difficult,Remote Work,null,Female,32,United States,null,Masters,White or Caucasian
62a50eddf8d5efcc22fa1a4e,anonymous,11-Jun-22,5:53:00 PM,12:03:55 AM,Other ,Yes,86k-105k,95.5,Healthcare,null,Python,8,9,7,7,7,9,Difficult,Remote Work,null,Female,36,United States,null,Bachelors,White or Caucasian
62a511acbc6861bf3179178a,anonymous,11-Jun-22,6:05:00 PM,12:01:53 AM,Data Engineer,No,106k-125k,115.5,Healthcare,null,Other,8,6,5,2,3,2,Easy,Better Salary,null,Male,30,United States,null,Bachelors,White or Caucasian
62a5177d18134ddc75d0e9d8,anonymous,11-Jun-22,6:30:00 PM,12:05:09 AM,Student/Looking/None,Yes,0-40k,20,Other ,Please Specify):Looking for job,R,0,2,2,3,3,4,Neither easy nor difficult,Good Work/Life Balance,null,Male,42,Other ,Please Specify):Sudan,Masters,Black or African American
62a51aaacec54911e9cca93b,anonymous,11-Jun-22,6:43:00 PM,12:03:26 AM,Data Analyst,Yes,86k-105k,95.5,Healthcare,null,Other,6,6,6,5,4,4,Easy,Remote Work,null,Male,53,Other ,Please Specify):Austr,PhD,White or Caucasian
62a51dc6575fa3a5ae8b09f3,anonymous,11-Jun-22,6:57:00 PM,12:03:17 AM,Data Analyst,No,0-40k,20,Finance,null,Python,1,7,4,10,10,10,Neither easy nor difficult,Better Salary,null,Male,25,Other ,Please Specify):Kenya,High School,Other (Please Specify):Indian 
62a51fe0575fa3a5ae8b0c06,anonymous,11-Jun-22,7:06:00 PM,12:02:21 AM,Data Analyst,No,0-40k,20,Healthcare,null,Python,1,5,4,6,5,6,Neither easy nor difficult,Better Salary,null,Male,23,Other ,Please Specify):Leba,Bachelors,White or Caucasian
62a525aff8f75616458784dd,anonymous,11-Jun-22,7:30:00 PM,12:03:25 AM,Data Analyst,Yes,0-40k,20,Agriculture,null,Python,2,1,3,3,3,4,Difficult,Better Salary,null,Male,36,Other ,Please Specify):Saudi Arabia,Bachelors,Other (Please Specify):Arab 
62a52629b4da29969c654a94,anonymous,11-Jun-22,7:32:00 PM,12:09:42 AM,Data Analyst,Yes,41k-65k,53,Healthcare,null,Other,null,null,null,null,null,6,Easy,Good Work/Life Balance,null,Male,32,Other ,Please Specify):United Arab Emirates ,Bachelors,Other (Please Specify):Sudanese African 
62a52725d8c00e9f541c3b4a,anonymous,11-Jun-22,7:37:00 PM,12:01:23 AM,Data Analyst,No,86k-105k,95.5,Finance,null,Python,3,6,4,2,2,3,Difficult,Other ,Please Specify):Challenging / exciting problems,Male,25,United States,null,Masters,Hispanic or Latino
62a5390cb4da29969c655ccc,anonymous,11-Jun-22,8:53:00 PM,12:03:19 AM,Data Engineer,Yes,41k-65k,53,Tech,null,Python,4,4,3,4,4,5,Neither easy nor difficult,Remote Work,null,Female,35,United Kingdom,null,Masters,Asian or Asian American
62a53bc0bc6861bf31793947,anonymous,11-Jun-22,9:05:00 PM,12:01:19 AM,Data Analyst,Yes,66k-85k,75.5,Other ,Please Specify):Sensors,R,3,4,4,5,4,4,Very Easy,Better Salary,null,Male,26,United States,null,Bachelors,White or Caucasian
62a53c84f3072dd8926495c9,anonymous,11-Jun-22,9:08:00 PM,12:01:07 AM,Student/Looking/None,No,0-40k,20,Tech,null,Python,2,7,9,7,3,3,Difficult,Remote Work,null,Male,22,United States,null,Bachelors,White or Caucasian
62a54bccf3072dd89264a13b,anonymous,11-Jun-22,10:13:00 PM,12:01:43 AM,Data Scientist,Yes,86k-105k,95.5,Other ,Please Specify):Automotive,Python,6,8,10,9,6,8,Neither easy nor difficult,Better Salary,null,Male,30,Canada,null,Masters,Asian or Asian American
62a54f20d8c00e9f541c5cfa,anonymous,11-Jun-22,10:27:00 PM,12:02:37 AM,Data Analyst,Yes,66k-85k,75.5,Other ,Please Specify):Supply Chain,Python,2,8,6,1,8,10,Neither easy nor difficult,Better Salary,null,Male,36,United States,null,Masters,White or Caucasian
62a552e1cf2555431732922d,anonymous,11-Jun-22,10:43:00 PM,12:02:25 AM,Data Analyst,Yes,66k-85k,75.5,Healthcare,null,R,4,4,5,5,4,6,Neither easy nor difficult,Other ,Please Specify):All of the above,Female,30,United States,null,Masters,White or Caucasian
62a557d10f8c8599d5b1a81c,anonymous,11-Jun-22,11:04:00 PM,12:01:35 AM,Data Scientist,Yes,106k-125k,115.5,Finance,null,Python,9,8,10,10,10,10,Difficult,Remote Work,null,Male,29,United States,null,Bachelors,Asian or Asian American
62a55b05f8d5efcc22fa5b65,anonymous,11-Jun-22,11:18:00 PM,12:04:47 AM,Other ,Yes,66k-85k,75.5,Other ,Please Specify):Professional Services,R,8,10,10,7,8,5,Difficult,Other ,Please Specify):Data Maturity,Male,30,United States,null,Masters,White or Caucasian
62a55fe1f8d5efcc22fa5fe4,anonymous,11-Jun-22,11:39:00 PM,12:01:03 AM,Data Engineer,No,41k-65k,53,Finance,null,Python,0,6,6,6,6,6,Very Easy,Better Salary,null,Male,24,United States,null,Bachelors,Black or African American
62a56bc67dc029e2d66e86c0,anonymous,12-Jun-22,12:29:00 AM,12:01:37 AM,Data Engineer,Yes,225k+,225,Tech,null,Other,3,3,4,4,3,5,Neither easy nor difficult,Better Salary,null,Male,33,United States,null,Bachelors,Asian or Asian American
62a57116f408bae018efd56a,anonymous,12-Jun-22,12:52:00 AM,12:01:37 AM,Data Analyst,No,106k-125k,115.5,Other ,Please Specify):Food and bece,Python,10,10,10,10,10,6,Easy,Better Salary,null,Female,42,United States,null,Bachelors,White or Caucasian
62a57263cec54911e9ccf648,anonymous,12-Jun-22,12:58:00 AM,12:01:54 AM,Data Analyst,Yes,41k-65k,53,Healthcare,null,Python,1,10,10,8,10,3,Neither easy nor difficult,Better Salary,null,Female,36,United States,null,Bachelors,White or Caucasian
62a574b3b4da29969c658eb4,anonymous,12-Jun-22,1:08:00 AM,12:01:43 AM,Data Analyst,Yes,41k-65k,53,Other ,Please Specify):Research (non-clincial),Python,2,3,7,6,5,6,Neither easy nor difficult,Better Salary,null,Male,27,United States,null,Bachelors,White or Caucasian
62a58b267dc029e2d66ea3f8,anonymous,12-Jun-22,2:43:00 AM,12:01:35 AM,Data Analyst,No,0-40k,20,Tech,null,Python,8,7,8,7,7,9,Easy,Other ,Please Specify):Opportunity to learn,Female,21,India,null,Bachelors,Asian or Asian American
62a58d20575fa3a5ae8b6969,anonymous,12-Jun-22,2:52:00 AM,12:01:31 AM,Data Analyst,Yes,41k-65k,53,Healthcare,null,Python,8,5,8,8,5,10,Difficult,Remote Work,null,Female,34,Other ,Please Specify):Israel,Masters,White or Caucasian
62a58faf2e54c9003e55ef2e,anonymous,12-Jun-22,3:03:00 AM,12:01:20 AM,Student/Looking/None,No,0-40k,20,Education,null,Python,2,5,5,5,2,4,Difficult,Better Salary,null,Male,27,Other ,Please Specify):Netherlands,Bachelors,White or Caucasian
62a5998fbc6861bf31798ef0,anonymous,12-Jun-22,3:45:00 AM,12:01:58 AM,Other ,Yes,0-40k,20,Tech,null,Python,7,8,8,8,8,7,Neither easy nor difficult,Good Culture,null,Male,27,Other ,Please Specify):France,Masters,White or Caucasian
62a59cd2cec54911e9cd251a,anonymous,12-Jun-22,3:59:00 AM,12:03:34 AM,Student/Looking/None,No,0-40k,20,Education,null,R,1,1,2,1,0,3,Neither easy nor difficult,Good Work/Life Balance,null,Male,30,Other ,Please Specify):Kenya,Associates,Other (Please Specify):African 
62a59d007dc029e2d66eb8f9,anonymous,12-Jun-22,4:00:00 AM,12:01:29 AM,Data Analyst,Yes,66k-85k,75.5,Other ,Please Specify):Gover,Other,2,0,0,0,0,2,Difficult,Better Salary,null,Female,33,United States,null,Bachelors,White or Caucasian
62a5a124cec54911e9cd29f5,anonymous,12-Jun-22,4:17:00 AM,12:01:57 AM,Data Analyst,Yes,86k-105k,95.5,Finance,null,Python,3,3,4,4,4,4,Difficult,Good Culture,null,Male,47,India,null,Masters,American Indian or Alaska Native
62a5a44b24a26260273af0fc,anonymous,12-Jun-22,4:31:00 AM,12:01:34 AM,Data Analyst,Yes,66k-85k,75.5,Other ,Please Specify):Retail,Other,4,5,4,5,4,4,Difficult,Other ,Please Specify):Better work & remote salary,Male,27,United States,null,Masters,Asian or Asian American
62a5a931cec54911e9cd3333,anonymous,12-Jun-22,4:52:00 AM,12:03:19 AM,Data Analyst,No,0-40k,20,Healthcare,null,Python,6,7,8,7,6,7,Neither easy nor difficult,Better Salary,null,Male,26,India,null,Bachelors,Asian or Asian American
62a5bea05d257a28a3106f7e,anonymous,12-Jun-22,6:23:00 AM,12:01:41 AM,Data Analyst,No,0-40k,20,Finance,null,Python,2,3,2,5,5,6,Neither easy nor difficult,Remote Work,null,Female,35,India,null,Masters,Asian or Asian American
62a5c571575fa3a5ae8baaa1,anonymous,12-Jun-22,6:52:00 AM,12:01:11 AM,Data Analyst,Yes,86k-105k,95.5,Education,null,Python,0,1,1,0,0,0,Neither easy nor difficult,Good Culture,null,Male,31,United States,null,Masters,Hispanic or Latino
62a5cb12cf25554317330d69,anonymous,12-Jun-22,7:16:00 AM,12:03:44 AM,Data Analyst,Yes,0-40k,20,Education,null,Python,2,1,2,3,4,3,Difficult,Remote Work,null,Male,25,Other ,Please Specify):Zambia,Bachelors,Black or African American
62a5cba2575fa3a5ae8bb122,anonymous,12-Jun-22,7:18:00 AM,12:02:11 AM,Data Engineer,Yes,66k-85k,75.5,Real Estate,null,Python,3,10,8,8,10,10,Easy,Remote Work,null,Male,27,United States,null,Bachelors,White or Caucasian
62a5d350f3072dd892652c70,anonymous,12-Jun-22,7:51:00 AM,12:01:57 AM,Data Analyst,Yes,41k-65k,53,Tech,null,Python,5,8,3,2,4,8,Neither easy nor difficult,Good Culture,null,Male,32,Other ,Please Specify):Netherlands,Bachelors,White or Caucasian
62a5db29cf2555431733248f,anonymous,12-Jun-22,8:25:00 AM,12:02:42 AM,Student/Looking/None,Yes,0-40k,20,Real Estate,null,Python,0,3,3,3,3,6,Difficult,Good Work/Life Balance,null,Male,47,Other ,Please Specify):Portugal,Bachelors,White or Caucasian
62a5e69f24a26260273b42bf,anonymous,12-Jun-22,9:14:00 AM,12:01:31 AM,Other ,No,66k-85k,75.5,Finance,null,Python,0,10,10,5,0,0,Neither easy nor difficult,Good Work/Life Balance,null,Female,30,United States,null,Masters,Asian or Asian American
62a5ea667dc029e2d66f153d,anonymous,12-Jun-22,9:30:00 AM,12:01:52 AM,Data Analyst,Yes,106k-125k,115.5,Other ,Please Specify):Defense,Python,8,6,6,7,9,10,Easy,Better Salary,null,Female,35,United States,null,Masters,Black or African American
62a5ebe05d257a28a310ac53,anonymous,12-Jun-22,9:36:00 AM,12:02:16 AM,Data Analyst,Yes,41k-65k,53,Finance,null,Python,6,9,5,7,8,9,Difficult,Remote Work,null,Male,25,United States,null,High School,Hispanic or Latino
62a5edb2575fa3a5ae8bdba5,anonymous,12-Jun-22,9:44:00 AM,12:03:02 AM,Other ,No,66k-85k,75.5,Other ,Please Specify):Foodservice,Python,3,6,6,6,6,6,Neither easy nor difficult,Better Salary,null,Male,27,United States,null,Bachelors,White or Caucasian
62a5edba0a77c1a77f68f1b5,anonymous,12-Jun-22,9:44:00 AM,12:01:20 AM,Data Analyst,Yes,41k-65k,53,Healthcare,null,R,1,5,3,3,6,5,Difficult,Remote Work,null,Female,27,United States,null,Masters,Black or African American
62a5f332bc6861bf3179f631,anonymous,12-Jun-22,10:07:00 AM,12:01:52 AM,Student/Looking/None,No,0-40k,20,Other ,Please Specify):Data insights company,Python,1,8,8,1,3,7,Very Easy,Better Salary,null,Female,23,India,null,Masters,Asian or Asian American
62a5f872bae91e4b8b861e53,anonymous,12-Jun-22,10:30:00 AM,12:02:10 AM,Data Scientist,No,41k-65k,53,Other ,Please Specify):Manuf,Python,9,10,10,10,10,10,Neither easy nor difficult,Good Culture,null,Male,18,United States,null,Bachelors,White or Caucasian
62a609b8f8f75616458875b7,anonymous,12-Jun-22,11:43:00 AM,12:01:42 AM,Data Analyst,Yes,0-40k,20,Healthcare,null,Python,8,10,9,6,8,9,Easy,Remote Work,null,Female,28,Other ,Please Specify):Costa Rica ,Masters,Hispanic or Latino
62a609c4bc6861bf317a10a3,anonymous,12-Jun-22,11:44:00 AM,12:01:20 AM,Other ,Yes,125k-150k,137.5,Healthcare,null,Python,7,6,8,8,8,7,Easy,Remote Work,null,Male,28,United States,null,Bachelors,White or Caucasian
62a61076f8f7561645887ded,anonymous,12-Jun-22,12:12:00 PM,12:01:35 AM,Student/Looking/None,No,0-40k,20,Other ,Please Specify):Not currently working,Python,0,0,0,0,0,0,Easy,Good Work/Life Balance,null,Female,26,United States,null,Bachelors,American Indian or Alaska Native
62a615fd18134ddc75d1f1fa,anonymous,12-Jun-22,12:36:00 PM,12:01:57 AM,Student/Looking/None,No,0-40k,20,Education,null,Python,0,0,3,0,0,8,Difficult,Better Salary,null,Male,27,Other ,Please Specify):ghana,Bachelors,Black or African American
62a617c30a77c1a77f6925fc,anonymous,12-Jun-22,12:43:00 PM,12:02:48 AM,Data Analyst,No,41k-65k,53,Tech,null,Python,9,7,9,10,10,10,Neither easy nor difficult,Good Work/Life Balance,null,Female,22,India,null,Masters,Asian or Asian American
62a618a9d8c00e9f541d3537,anonymous,12-Jun-22,12:47:00 PM,12:01:56 AM,Data Analyst,Yes,0-40k,20,Tech,null,R,0,8,7,6,3,9,Very Difficult,Better Salary,null,Male,27,United States,null,High School,White or Caucasian
62a61eb02e54c9003e5697f7,anonymous,12-Jun-22,1:13:00 PM,12:01:43 AM,Data Engineer,Yes,0-40k,20,Other ,Please Specify):Food and Beverages,Python,5,7,6,8,7,7,Neither easy nor difficult,Good Work/Life Balance,null,Male,28,India,null,Bachelors,Asian or Asian American
62a6246df3072dd892659218,anonymous,12-Jun-22,1:37:00 PM,12:01:46 AM,Data Analyst,Yes,0-40k,20,Tech,null,Python,3,2,4,3,3,3,Neither easy nor difficult,Better Salary,null,Male,25,Other ,Please Specify):Nigeria,High School,Black or African American
62a62a7124a26260273b94fa,anonymous,12-Jun-22,2:03:00 PM,12:01:52 AM,Data Analyst,No,0-40k,20,Healthcare,null,Python,2,6,6,7,7,9,Difficult,Better Salary,null,Male,32,United Kingdom,null,Bachelors,Hispanic or Latino
62a631782e54c9003e56ac36,anonymous,12-Jun-22,2:33:00 PM,12:10:34 AM,Student/Looking/None,Yes,0-40k,20,Finance,null,Other,7,9,10,10,3,4,Easy,Remote Work,null,Male,33,Other ,Please Specify):Uruguay,Bachelors,White or Caucasian
62a633b4d8c00e9f541d54a4,anonymous,12-Jun-22,2:43:00 PM,12:02:53 AM,Data Analyst,No,41k-65k,53,Other ,Please Specify):Government Administration,Python,5,6,5,2,3,3,Easy,Remote Work,null,Male,23,Canada,null,Masters,Black or African American
62a639e05d257a28a3110ef5,anonymous,12-Jun-22,3:09:00 PM,12:01:49 AM,Student/Looking/None,Yes,0-40k,20,Finance,null,R,4,5,4,4,5,6,Neither easy nor difficult,Remote Work,null,Female,40,Other ,Please Specify):Nigeria,Bachelors,Black or African American
62a642690f8c8599d5b2ab37,anonymous,12-Jun-22,3:45:00 PM,12:02:39 AM,Data Analyst,Yes,41k-65k,53,Other ,Please Specify):Outsourcing ,Python,7,9,9,9,7,9,Easy,Better Salary,null,Female,28,United Kingdom,null,Bachelors,Asian or Asian American
62a64b4dd8c00e9f541d6d81,anonymous,12-Jun-22,4:23:00 PM,12:03:50 AM,Data Analyst,No,0-40k,20,Real Estate,null,R,3,7,8,6,6,9,Difficult,Remote Work,null,Male,26,Other ,Please Specify):Nigeria,High School,Black or African American
62a64c6ecf2555431733a7a4,anonymous,12-Jun-22,4:28:00 PM,12:03:59 AM,Other ,Yes,0-40k,20,Tech,null,Python,3,5,5,4,3,2,Difficult,Better Salary,null,Female,24,India,null,Bachelors,Asian or Asian American
